Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Daily Return,MA20,MA50,Volatility,Market Cap,Dividend Yield,datetime_utc,date,daily_return,return_lag_1,return_lag_2,return_lag_3,return_lag_5,ma_5,price_to_ma_5,ma_10,price_to_ma_10,ma_20,price_to_ma_20,volatility_20,volume_change,volume_ma_5,volume_to_ma_5,volume_ma_10,volume_to_ma_10,volume_ma_20,volume_to_ma_20,target_next_day_return
2012-01-03 05:00:00,24.342500686645508,24.497499465942383,24.174999237060547,24.20249938964844,20.615123748779297,10944400,0.0,0.0,,,,,84500430848,2.79,2012-01-03 05:00:00+00:00,2012-01-03,,,,,,,,,,,,,,,,,,,,0.014564876388081904
2012-01-04 05:00:00,24.177499771118164,24.6875,24.127500534057617,24.55500030517578,20.91538047790528,9440800,0.0,0.0,0.0145648763880816,,,,84500430848,2.79,2012-01-04 05:00:00+00:00,2012-01-04,0.014564876388081904,,,,,,,,,,,,-0.13738532948357152,,,,,,,-0.0006107234724916921
2012-01-05 05:00:00,24.44750022888184,24.645000457763672,24.25,24.540000915527344,20.902606964111328,8393200,0.0,0.0,-0.0006107234724913,,,,84500430848,2.79,2012-01-05 05:00:00+00:00,2012-01-05,-0.0006107234724916921,0.014564876388081904,,,,,,,,,,,-0.1109651724430133,,,,,,,-0.0017320945569234691
2012-01-06 05:00:00,24.482500076293945,24.625,24.3799991607666,24.497499465942383,20.86640167236328,7760800,0.0,0.0,-0.0017320945569234,,,,84500430848,2.79,2012-01-06 05:00:00+00:00,2012-01-06,-0.0017320945569234691,-0.0006107234724916921,0.014564876388081904,,,,,,,,,,-0.07534670924081399,,,,,,,0.0036739474683924467
2012-01-09 05:00:00,24.52499961853028,24.732500076293945,24.424999237060547,24.58749961853028,20.94306373596192,10045600,0.0,0.0,0.0036739474683922,,,,84500430848,2.79,2012-01-09 05:00:00+00:00,2012-01-09,0.0036739474683924467,-0.0017320945569234691,-0.0006107234724916921,0.014564876388081904,,20.848515319824223,1.004535019145838,,,,,,0.29440263890320595,9316960.0,1.0782057666878466,,,,,0.0012200145407224028
2012-01-10 05:00:00,24.707500457763672,24.732500076293945,24.420000076293945,24.61750030517578,20.96861457824707,9812400,0.0,0.0,0.0012200145407226,,,,84500430848,2.79,2012-01-10 05:00:00+00:00,2012-01-10,0.0012200145407224028,0.0036739474683924467,-0.0017320945569234691,-0.0006107234724916921,,20.919213485717776,1.0023615176814855,,,,,,-0.02321414350561435,9090560.0,1.0794054491692482,,,,,-0.003351133701238518
2012-01-11 05:00:00,24.5674991607666,24.64999961853028,24.44750022888184,24.53499984741211,20.898345947265625,7002800,0.0,0.0,-0.0033511337012385,,,,84500430848,2.79,2012-01-11 05:00:00+00:00,2012-01-11,-0.003351133701238518,0.0012200145407224028,0.0036739474683924467,-0.0017320945569234691,0.014564876388081904,20.915806579589844,0.9991651944065472,,,,,,-0.28633158044922746,8602960.0,0.8139989027032556,,,,,0.009781730936321287
2012-01-12 05:00:00,24.57250022888184,24.78499984741211,24.434999465942383,24.77499961853028,21.102767944335938,7516400,0.0,0.0,0.0097817309363212,,,,84500430848,2.79,2012-01-12 05:00:00+00:00,2012-01-12,0.009781730936321287,-0.003351133701238518,0.0012200145407224028,0.0036739474683924467,-0.0006107234724916921,20.955838775634767,1.0070113714022273,,,,,,0.07334209173473472,8427600.0,0.8918790640277184,,,,,-0.008072359111519933
2012-01-13 05:00:00,24.59749984741211,24.732500076293945,24.51000022888184,24.575000762939453,20.932418823242188,6534000,0.0,0.0,-0.0080723591115199,,,,84500430848,2.79,2012-01-13 05:00:00+00:00,2012-01-13,-0.008072359111519933,0.009781730936321287,-0.003351133701238518,0.0012200145407224028,-0.0017320945569234691,20.969042205810545,0.9982534546781441,,,,,,-0.13070086743653875,8182240.0,0.798558829855883,,,,,0.009562156890045248
2012-01-17 05:00:00,24.674999237060547,24.86000061035156,24.512500762939453,24.809999465942383,21.132577896118164,8242000,0.0,0.0,0.0095621568900452,,,,84500430848,2.79,2012-01-17 05:00:00+00:00,2012-01-17,0.009562156890045248,-0.008072359111519933,0.009781730936321287,-0.003351133701238518,0.0036739474683924467,21.006945037841795,1.0059805392002528,20.92773017883301,1.0097883389901665,,,,0.26140189776553413,7821520.0,1.0537593715799487,8569240.0,0.9618122493943454,,,0.016324028117730593
