Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Daily Return,MA20,MA50,Volatility,Market Cap,datetime_utc,date,daily_return,return_lag_1,return_lag_2,return_lag_3,return_lag_5,ma_5,price_to_ma_5,ma_10,price_to_ma_10,ma_20,price_to_ma_20,volatility_20,volume_change,volume_ma_5,volume_to_ma_5,volume_ma_10,volume_to_ma_10,volume_ma_20,volume_to_ma_20,target_next_day_return
2012-01-03 05:00:00,1.929332971572876,1.9666670560836792,1.843333005905152,1.871999979019165,1.871999979019165,13921500,0.0,0.0,,,,,770131361792,2012-01-03 05:00:00+00:00,2012-01-03,,,,,,,,,,,,,,,,,,,,-0.013176829534662038
2012-01-04 05:00:00,1.880666971206665,1.911332964897156,1.8333330154418943,1.8473329544067385,1.8473329544067385,9451500,0.0,0.0,-0.0131768295346621,,,,770131361792,2012-01-04 05:00:00+00:00,2012-01-04,-0.013176829534662038,,,,,,,,,,,,-0.3210860898610064,,,,,,,-0.021291768646341303
2012-01-05 05:00:00,1.8506669998168943,1.861999988555908,1.7899999618530271,1.807999968528748,1.807999968528748,15082500,0.0,0.0,-0.0212917686463414,,,,770131361792,2012-01-05 05:00:00+00:00,2012-01-05,-0.021291768646341303,-0.013176829534662038,,,,,,,,,,,0.5957784478654182,,,,,,,-0.007743329208261263
2012-01-06 05:00:00,1.8133330345153809,1.852666974067688,1.7606669664382937,1.7940000295639038,1.7940000295639038,14794500,0.0,0.0,-0.007743329208261,,,,770131361792,2012-01-06 05:00:00+00:00,2012-01-06,-0.007743329208261263,-0.021291768646341303,-0.013176829534662038,,,,,,,,,,-0.019094977623073106,,,,,,,0.012634855506582277
2012-01-09 05:00:00,1.7999999523162842,1.8326669931411743,1.7413330078125,1.816666960716248,1.816666960716248,13455000,0.0,0.0,0.012634855506582,,,,770131361792,2012-01-09 05:00:00+00:00,2012-01-09,0.012634855506582277,-0.007743329208261263,-0.021291768646341303,-0.013176829534662038,,1.8275999784469608,0.9940178278290399,,,,,,-0.09054040352833825,13341000.0,1.0085450865752192,,,,,0.013577651529691925
2012-01-10 05:00:00,1.829332947731018,1.8506669998168943,1.816666960716248,1.841333031654358,1.841333031654358,10077000,0.0,0.0,0.0135776515296923,,,,770131361792,2012-01-10 05:00:00+00:00,2012-01-10,0.013577651529691925,0.012634855506582277,-0.007743329208261263,-0.021291768646341303,,1.8214665889739994,1.0109068389179452,,,,,,-0.25105908584169456,12572100.0,0.8015367361061397,,,,,0.02208559621152628
2012-01-11 05:00:00,1.841333031654358,1.8919999599456787,1.820000052452088,1.8819999694824217,1.8819999694824217,10084500,0.0,0.0,0.0220855962115265,,,,770131361792,2012-01-11 05:00:00+00:00,2012-01-11,0.02208559621152628,0.013577651529691925,0.012634855506582277,-0.007743329208261263,-0.013176829534662038,1.8283999919891358,1.0293152361234557,,,,,,0.0007442691277166347,12698700.0,0.7941364076637766,,,,,0.0007082881495070747
2012-01-12 05:00:00,1.8986669778823853,1.9079999923706048,1.8539999723434448,1.8833329677581787,1.8833329677581787,10939500,0.0,0.0,0.0007082881495068,,,,770131361792,2012-01-12 05:00:00+00:00,2012-01-12,0.0007082881495070747,0.02208559621152628,0.013577651529691925,0.012634855506582277,-0.021291768646341303,1.843466591835022,1.0216257653378318,,,,,,0.08478357875948239,11870100.0,0.9216013344453712,,,,,-0.19327435405115234
2012-01-13 05:00:00,1.8933329582214355,1.899999976158142,1.5093330144882202,1.519333004951477,1.519333004951477,82506000,0.0,0.0,-0.1932743540511523,,,,770131361792,2012-01-13 05:00:00+00:00,2012-01-13,-0.19327435405115234,0.0007082881495070747,0.02208559621152628,0.013577651529691925,-0.007743329208261263,1.7885331869125367,0.8494854979874499,,,,,,6.54202660085013,25412400.0,3.2466827218208434,,,,,0.16717858933743024
2012-01-17 05:00:00,1.7746670246124268,1.8226670026779173,1.7606669664382937,1.773332953453064,1.773332953453064,69774000,0.0,0.0,0.1671785893374302,,,,770131361792,2012-01-17 05:00:00+00:00,2012-01-17,0.16717858933743024,-0.19327435405115234,0.0007082881495070747,0.02208559621152628,0.012634855506582277,1.7798663854599,0.9963292570385008,1.8037331819534301,0.9831459393193382,,,,-0.154316049741837,36676200.0,1.90243264024081,25008600.0,2.7900002399174686,,,0.007894771338271322
2012-01-18 05:00:00,1.779332995414734,1.7920000553131104,1.75,1.7873330116271973,1.7873330116271973,18903000,0.0,0.0,0.0078947713382713,,,,770131361792,2012-01-18 05:00:00+00:00,2012-01-18,0.007894771338271322,0.16717858933743024,-0.19327435405115234,0.0007082881495070747,0.013577651529691925,1.7690663814544678,1.0103255764533332,1.7952664852142335,0.9955808936153067,,,,-0.7290824662481727,38441400.0,0.4917354726935023,25506750.0,0.7410979446617072,,,-0.001864774222189225
2012-01-19 05:00:00,1.8126670122146609,1.8493330478668213,1.77400004863739,1.784000039100647,1.784000039100647,18694500,0.0,0.0,-0.0018647742221892,,,,770131361792,2012-01-19 05:00:00+00:00,2012-01-19,-0.001864774222189225,0.007894771338271322,0.16717858933743024,-0.19327435405115234,0.02208559621152628,1.7494663953781129,1.0197395296152976,1.7889331936836244,0.9972424042438279,,,,-0.011029995238850954,40163400.0,0.46546109144146164,26431050.0,0.7072931268337808,,,-0.005979307967370118
2012-01-20 05:00:00,1.7933330535888672,1.7999999523162842,1.7599999904632568,1.773332953453064,1.773332953453064,9934500,0.0,0.0,-0.0059793079673701,,,,770131361792,2012-01-20 05:00:00+00:00,2012-01-20,-0.005979307967370118,-0.001864774222189225,0.007894771338271322,0.16717858933743024,0.0007082881495070747,1.7274663925170899,1.0265513477626282,1.785466492176056,0.9932042753105917,,,,-0.46858701757201315,39962400.0,0.248596180409585,25916250.0,0.3833309217189987,,,0.006391389502208078
2012-01-23 05:00:00,1.7873330116271973,1.8140000104904173,1.773332953453064,1.7846670150756836,1.7846670150756836,8919000,0.0,0.0,0.006391389502208,,,,770131361792,2012-01-23 05:00:00+00:00,2012-01-23,0.006391389502208078,-0.005979307967370118,-0.001864774222189225,0.007894771338271322,-0.19327435405115234,1.7805331945419312,1.0023216756342563,1.784533190727234,1.0000749912353242,,,,-0.10221953797372796,25245000.0,0.3532976827094474,25328700.0,0.35213019223252673,,,0.02428068318264942
2012-01-24 05:00:00,1.775333046913147,1.8453329801559448,1.762666940689087,1.8279999494552608,1.8279999494552608,12870000,0.0,0.0,0.0242806831826496,,,,770131361792,2012-01-24 05:00:00+00:00,2012-01-24,0.02428068318264942,0.006391389502208078,-0.005979307967370118,-0.001864774222189225,0.16717858933743024,1.7914665937423706,1.020392987421871,1.7856664896011352,1.0237073720656436,,,,0.44298688193743696,13864200.0,0.9282901285324794,25270200.0,0.5092955338699338,,,0.020058593845527106
2012-01-25 05:00:00,1.8179999589920044,1.8673330545425413,1.803333044052124,1.864667057991028,1.864667057991028,9168000,0.0,0.0,0.0200585938455268,,,,770131361792,2012-01-25 05:00:00+00:00,2012-01-25,0.020058593845527106,0.02428068318264942,0.006391389502208078,-0.005979307967370118,0.007894771338271322,1.8069334030151367,1.0319511803144235,1.7879998922348022,1.04287873063594,,,,-0.28764568764568765,11917200.0,0.7693082267646763,25179300.0,0.36410861302736774,,,0.03467960315205998
2012-01-26 05:00:00,1.8713330030441284,1.972000002861023,1.8666670322418213,1.929332971572876,1.929332971572876,19066500,0.0,0.0,0.0346796031520599,,,,770131361792,2012-01-26 05:00:00+00:00,2012-01-26,0.03467960315205998,0.020058593845527106,0.02428068318264942,0.006391389502208078,-0.001864774222189225,1.8359999895095824,1.050834957841271,1.7927331924438477,1.0761963797539866,,,,1.0796793193717278,11991600.0,1.589987991594116,26077500.0,0.7311475409836066,,,0.01347617195749673
2012-01-27 05:00:00,1.899999976158142,1.9813330173492432,1.899999976158142,1.95533299446106,1.95533299446106,11226000,0.0,0.0,0.0134761719574965,,,,770131361792,2012-01-27 05:00:00+00:00,2012-01-27,0.01347617195749673,0.03467960315205998,0.020058593845527106,0.02428068318264942,-0.005979307967370118,1.8723999977111816,1.0442923503798631,1.7999331951141357,1.0863364261344546,,,,-0.411218629533475,12249900.0,0.9164156442093405,26106150.0,0.4300136174809384,,,0.008182766040490286
