Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Daily Return,MA20,MA50,Volatility,Market Cap,Dividend Yield
2012-01-03 00:00:00-05:00,0.35749998688697815,0.36000001430511475,0.3502500057220459,0.35100001096725464,0.3218672573566437,468044000,0.0,0.0,,,,,2301163732992,0.04
2012-01-04 00:00:00-05:00,0.3512499928474426,0.3564999997615814,0.3479999899864197,0.35499998927116394,0.3255353271961212,347372000,0.0,0.0,0.011396219266295748,,,,2301163732992,0.04
2012-01-05 00:00:00-05:00,0.35324999690055847,0.3695000112056732,0.351749986410141,0.36774998903274536,0.3372270464897156,563548000,0.0,0.0,0.03591536253314409,,,,2301163732992,0.04
2012-01-06 00:00:00-05:00,0.3675000071525574,0.36774998903274536,0.359250009059906,0.3634999990463257,0.3333297669887543,533252000,0.0,0.0,-0.01155684142635982,,,,2301163732992,0.04
2012-01-09 00:00:00-05:00,0.36375001072883606,0.37049999833106995,0.3610000014305115,0.3634999990463257,0.3333297669887543,508244000,0.0,0.0,0.0,,,,2301163732992,0.04
2012-01-10 00:00:00-05:00,0.36899998784065247,0.36924999952316284,0.359499990940094,0.3619999885559082,0.33195433020591736,546328000,0.0,0.0,-0.00412635449651666,,,,2301163732992,0.04
2012-01-11 00:00:00-05:00,0.35874998569488525,0.3619999885559082,0.35324999690055847,0.35475000739097595,0.3253059983253479,484272000,0.0,0.0,-0.020027851049406076,,,,2301163732992,0.04
2012-01-12 00:00:00-05:00,0.3555000126361847,0.3557499945163727,0.34474998712539673,0.35249999165534973,0.3232426941394806,652364000,0.0,0.0,-0.006342656441901018,,,,2301163732992,0.04
2012-01-13 00:00:00-05:00,0.3499999940395355,0.35074999928474426,0.34150001406669617,0.34325000643730164,0.31476059556007385,504300000,0.0,0.0,-0.02624065054892366,,,,2301163732992,0.04
2012-01-17 00:00:00-05:00,0.34850001335144043,0.34850001335144043,0.3375000059604645,0.33799999952316284,0.3099462687969208,627176000,0.0,0.0,-0.015295201594680674,,,,2301163732992,0.04
2012-01-18 00:00:00-05:00,0.34450000524520874,0.35225000977516174,0.34275001287460327,0.34950000047683716,0.32049182057380676,632676000,0.0,0.0,0.03402380618363088,,,,2301163732992,0.04
2012-01-19 00:00:00-05:00,0.35249999165534973,0.359250009059906,0.3487499952316284,0.35874998569488525,0.32897400856018066,608312000,0.0,0.0,0.02646616057529161,,,,2301163732992,0.04
2012-01-20 00:00:00-05:00,0.3582499921321869,0.36250001192092896,0.3542500138282776,0.3555000126361847,0.32599377632141113,546272000,0.0,0.0,-0.00905917233952036,,,,2301163732992,0.04
2012-01-23 00:00:00-05:00,0.3557499945163727,0.36550000309944153,0.3512499928474426,0.36524999141693115,0.3349345624446869,562792000,0.0,0.0,0.027426247900084633,,,,2301163732992,0.04
2012-01-24 00:00:00-05:00,0.36274999380111694,0.375,0.36250001192092896,0.3734999895095825,0.34249988198280334,730920000,0.0,0.0,0.02258745554026187,,,,2301163732992,0.04
2012-01-25 00:00:00-05:00,0.3634999990463257,0.3722499907016754,0.3529999852180481,0.3712500035762787,0.34043657779693604,1274152000,0.0,0.0,-0.006024247873962496,,,,2301163732992,0.04
2012-01-26 00:00:00-05:00,0.37674999237060547,0.38100001215934753,0.3657500147819519,0.36774998903274536,0.3372270464897156,799672000,0.0,0.0,-0.009427692312002023,,,,2301163732992,0.04
2012-01-27 00:00:00-05:00,0.36550000309944153,0.3747499883174896,0.36250001192092896,0.37275001406669617,0.34181222319602966,449996000,0.0,0.0,0.013596705110228813,,,,2301163732992,0.04
2012-01-30 00:00:00-05:00,0.36625000834465027,0.37174999713897705,0.3607499897480011,0.3700000047683716,0.3392902910709381,399076000,0.0,0.0,-0.00737812153559303,,,,2301163732992,0.04
2012-01-31 00:00:00-05:00,0.3709999918937683,0.3712500035762787,0.36274999380111694,0.36924999952316284,0.33860257267951965,357900000,0.0,0.0,-0.002026932127199177,0.33033809065818787,,,2301163732992,0.04
2012-02-01 00:00:00-05:00,0.3734999895095825,0.3774999976158142,0.3682500123977661,0.37325000762939453,0.3422706127166748,428020000,0.0,0.0,0.010832877045582556,0.33135825842618943,,0.018372109054688043,2301163732992,0.04
2012-02-02 00:00:00-05:00,0.3752500116825104,0.38874998688697815,0.3714999854564667,0.38725000619888306,0.35510867834091187,696236000,0.0,0.0,0.03750852438758501,0.33283692598342896,,0.019850795622145673,2301163732992,0.04
2012-02-03 00:00:00-05:00,0.3930000066757202,0.3987500071525574,0.3922500014305115,0.3955000042915344,0.3626737892627716,495232000,0.0,0.0,0.02130364979308408,0.3341092631220818,,0.018880558439093188,2301163732992,0.04
2012-02-06 00:00:00-05:00,0.3935000002384186,0.39399999380111694,0.3889999985694885,0.39250001311302185,0.3599228262901306,278868000,0.0,0.0,-0.007585226873530138,0.3354389160871506,,0.018730696979226816,2301163732992,0.04
2012-02-07 00:00:00-05:00,0.3930000066757202,0.3957499861717224,0.3865000009536743,0.3935000002384186,0.3608398735523224,410296000,0.0,0.0,0.0025478997029562134,0.33681442141532897,,0.018710637757849174,2301163732992,0.04
2012-02-08 00:00:00-05:00,0.3935000002384186,0.4154999852180481,0.39149999618530273,0.4077500104904175,0.37390705943107605,847612000,0.0,0.0,0.036213253679845625,0.3389120578765869,,0.01990878229263444,2301163732992,0.04
2012-02-09 00:00:00-05:00,0.4127500057220459,0.41499999165534973,0.40674999356269836,0.4074999988079071,0.3736778497695923,561944000,0.0,0.0,-0.0006130123935945697,0.3413306504487991,,0.019018346290313817,2301163732992,0.04
