Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Daily Return,MA20,MA50,Volatility,Market Cap,Dividend Yield
2025-01-02 00:00:00-05:00,222.02999877929688,225.14999389648438,218.19000244140625,220.22000122070312,220.22000122070312,33956600,0.0,0.0,,,,,1812206583808,
2025-01-03 00:00:00-05:00,222.50999450683594,225.36000061035156,221.6199951171875,224.19000244140625,224.19000244140625,27515600,0.0,0.0,0.018027432561515733,,,,1812206583808,
2025-01-06 00:00:00-05:00,226.77999877929688,228.83999633789062,224.83999633789062,227.61000061035156,227.61000061035156,31849800,0.0,0.0,0.015254909370185477,,,,1812206583808,
2025-01-07 00:00:00-05:00,227.89999389648438,228.3800048828125,221.4600067138672,222.11000061035156,222.11000061035156,28084200,0.0,0.0,-0.02416414035082548,,,,1812206583808,
2025-01-08 00:00:00-05:00,223.19000244140625,223.52000427246094,220.1999969482422,222.1300048828125,222.1300048828125,25033300,0.0,0.0,9.006470850470016e-05,,,,1812206583808,
2025-01-10 00:00:00-05:00,221.4600067138672,221.7100067138672,216.5,218.94000244140625,218.94000244140625,36811500,0.0,0.0,-0.014360970473526025,,,,1812206583808,
2025-01-13 00:00:00-05:00,218.05999755859375,219.39999389648438,216.47000122070312,218.4600067138672,218.4600067138672,27262700,0.0,0.0,-0.0021923619356289947,,,,1812206583808,
2025-01-14 00:00:00-05:00,220.44000244140625,221.82000732421875,216.1999969482422,217.75999450683594,217.75999450683594,24711700,0.0,0.0,-0.003204303696411115,,,,1812206583808,
2025-01-15 00:00:00-05:00,222.8300018310547,223.57000732421875,220.75,223.35000610351562,223.35000610351562,31291300,0.0,0.0,0.025670516796895804,,,,1812206583808,
2025-01-16 00:00:00-05:00,224.4199981689453,224.64999389648438,220.30999755859375,220.66000366210938,220.66000366210938,24757300,0.0,0.0,-0.012043887924316987,,,,1812206583808,
2025-01-17 00:00:00-05:00,225.83999633789062,226.50999450683594,223.0800018310547,225.94000244140625,225.94000244140625,42370100,0.0,0.0,0.023928209424767255,,,,1812206583808,
2025-01-21 00:00:00-05:00,228.89999389648438,231.77999877929688,226.94000244140625,230.7100067138672,230.7100067138672,39951500,0.0,0.0,0.021111818274402117,,,,1812206583808,
2025-01-22 00:00:00-05:00,232.02000427246094,235.44000244140625,231.19000244140625,235.00999450683594,235.00999450683594,41448200,0.0,0.0,0.018638063663626525,,,,1812206583808,
2025-01-23 00:00:00-05:00,234.10000610351562,235.52000427246094,231.50999450683594,235.4199981689453,235.4199981689453,26404400,0.0,0.0,0.0017446222360446573,,,,1812206583808,
2025-01-24 00:00:00-05:00,234.5,236.39999389648438,232.92999267578125,234.85000610351562,234.85000610351562,25890700,0.0,0.0,-0.002421170970448472,,,,1812206583808,
2025-01-27 00:00:00-05:00,226.2100067138672,235.61000061035156,225.86000061035156,235.4199981689453,235.4199981689453,49428300,0.0,0.0,0.0024270472668348475,,,,1812206583808,
2025-01-28 00:00:00-05:00,234.2899932861328,241.77000427246094,233.97999572753906,238.14999389648438,238.14999389648438,41587200,0.0,0.0,0.011596277923593856,,,,1812206583808,
2025-01-29 00:00:00-05:00,239.02000427246094,240.38999938964844,236.14999389648438,237.07000732421875,237.07000732421875,26091700,0.0,0.0,-0.004534900692607424,,,,1812206583808,
2025-01-30 00:00:00-05:00,237.13999938964844,237.9499969482422,232.22000122070312,234.63999938964844,234.63999938964844,32020700,0.0,0.0,-0.010250170242948609,,,,1812206583808,
2025-01-31 00:00:00-05:00,236.5,240.2899932861328,236.41000366210938,237.67999267578125,237.67999267578125,36162400,0.0,0.0,0.012955989149507907,228.0160011291504,,,1812206583808,
2025-02-03 00:00:00-05:00,234.05999755859375,239.25,232.89999389648438,237.4199981689453,237.4199981689453,37285900,0.0,0.0,-0.0010938846972727845,228.8760009765625,,0.013914639078571154,1812206583808,
2025-02-04 00:00:00-05:00,239.00999450683594,242.52000427246094,238.02999877929688,242.05999755859375,242.05999755859375,29713800,0.0,0.0,0.019543422733693472,229.76950073242188,,0.013999752411840285,1812206583808,
2025-02-05 00:00:00-05:00,237.02000427246094,238.32000732421875,235.1999969482422,236.1699981689453,236.1699981689453,38727300,0.0,0.0,-0.024332807771026643,230.19750061035157,,0.015072488578553369,1812206583808,
2025-02-06 00:00:00-05:00,238.00999450683594,239.66000366210938,236.00999450683594,238.8300018310547,238.8300018310547,60897100,0.0,0.0,0.011263088803542765,231.03350067138672,,0.013875515331795645,1812206583808,
2025-02-07 00:00:00-05:00,232.5,234.80999755859375,228.05999755859375,229.14999389648438,229.14999389648438,77539300,0.0,0.0,-0.04053095448794508,231.3845001220703,,0.01704650417116645,1812206583808,
2025-02-10 00:00:00-05:00,230.5500030517578,233.9199981689453,229.1999969482422,233.13999938964844,233.13999938964844,35419900,0.0,0.0,0.017412199866636335,232.09449996948243,,0.01695163227892193,1812206583808,
2025-02-11 00:00:00-05:00,231.9199981689453,233.44000244140625,230.1300048828125,232.75999450683594,232.75999450683594,23713700,0.0,0.0,-0.0016299428832775575,232.80949935913085,,0.016942532895069775,1812206583808,
2025-02-12 00:00:00-05:00,230.4600067138672,231.17999267578125,228.16000366210938,228.92999267578125,228.92999267578125,32285200,0.0,0.0,-0.01645472556041927,233.3679992675781,,0.01746188898635265,1812206583808,
2025-02-13 00:00:00-05:00,228.85000610351562,230.4199981689453,227.52000427246094,230.3699951171875,230.3699951171875,31346500,0.0,0.0,0.006290143220533118,233.71899871826173,,0.016635342802586887,1812206583808,
2025-02-14 00:00:00-05:00,229.1999969482422,229.88999938964844,227.22999572753906,228.67999267578125,228.67999267578125,27031100,0.0,0.0,-0.007336035409240549,234.1199981689453,,0.016463332293605613,1812206583808,
