Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Daily Return,MA20,MA50,Volatility,Market Cap,Dividend Yield
2025-01-02 00:00:00-05:00,136.0,138.8800048828125,134.6300048828125,138.30999755859375,138.29727172851562,198247200,0.0,0.0,,,,,2301163732992,0.04
2025-01-03 00:00:00-05:00,140.00999450683594,144.89999389648438,139.72999572753906,144.47000122070312,144.4567108154297,229322500,0.0,0.0,0.04453767605051051,,,,2301163732992,0.04
2025-01-06 00:00:00-05:00,148.58999633789062,152.16000366210938,147.82000732421875,149.42999267578125,149.41624450683594,265377400,0.0,0.0,0.03433231771241818,,,,2301163732992,0.04
2025-01-07 00:00:00-05:00,153.02999877929688,153.1300048828125,140.00999450683594,140.13999938964844,140.12710571289062,351782200,0.0,0.0,-0.06216953735254882,,,,2301163732992,0.04
2025-01-08 00:00:00-05:00,142.5800018310547,143.9499969482422,137.55999755859375,140.11000061035156,140.0971221923828,227349900,0.0,0.0,-0.00021397373730991376,,,,2301163732992,0.04
2025-01-10 00:00:00-05:00,137.4499969482422,139.9199981689453,134.22000122070312,135.91000366210938,135.8975067138672,207602500,0.0,0.0,-0.029976457851494387,,,,2301163732992,0.04
2025-01-13 00:00:00-05:00,129.99000549316406,133.49000549316406,129.50999450683594,133.22999572753906,133.21774291992188,204808900,0.0,0.0,-0.019719006321341603,,,,2301163732992,0.04
2025-01-14 00:00:00-05:00,136.0500030517578,136.3800048828125,130.0500030517578,131.75999450683594,131.7478790283203,195590500,0.0,0.0,-0.011033544476767743,,,,2301163732992,0.04
2025-01-15 00:00:00-05:00,133.64999389648438,136.4499969482422,131.2899932861328,136.24000549316406,136.22747802734375,185217300,0.0,0.0,0.03400129878417624,,,,2301163732992,0.04
2025-01-16 00:00:00-05:00,138.63999938964844,138.75,133.49000549316406,133.57000732421875,133.55772399902344,209235600,0.0,0.0,-0.019597764467051526,,,,2301163732992,0.04
2025-01-17 00:00:00-05:00,136.69000244140625,138.5,135.4600067138672,137.7100067138672,137.6973419189453,201188800,0.0,0.0,0.030994972031360257,,,,2301163732992,0.04
2025-01-21 00:00:00-05:00,139.16000366210938,141.8300018310547,137.08999633789062,140.8300018310547,140.81704711914062,197749000,0.0,0.0,0.022656248528251988,,,,2301163732992,0.04
2025-01-22 00:00:00-05:00,144.66000366210938,147.7899932861328,143.6699981689453,147.07000732421875,147.05648803710938,237651400,0.0,0.0,0.04430884644733224,,,,2301163732992,0.04
2025-01-23 00:00:00-05:00,145.0500030517578,147.22999572753906,143.72000122070312,147.22000122070312,147.2064666748047,155915500,0.0,0.0,0.0010198709332529532,,,,2301163732992,0.04
2025-01-24 00:00:00-05:00,148.3699951171875,148.97000122070312,141.8800048828125,142.6199951171875,142.60687255859375,234657600,0.0,0.0,-0.03124586996828027,,,,2301163732992,0.04
2025-01-27 00:00:00-05:00,124.80000305175781,128.39999389648438,116.69999694824219,118.41999816894531,118.40910339355469,818830900,0.0,0.0,-0.16968164809235808,,,,2301163732992,0.04
2025-01-28 00:00:00-05:00,121.80999755859375,129.0,116.25,128.99000549316406,128.9781494140625,579666400,0.0,0.0,0.08925872857409978,,,,2301163732992,0.04
2025-01-29 00:00:00-05:00,126.5,126.88999938964844,120.05000305175781,123.69999694824219,123.6886215209961,467120600,0.0,0.0,-0.041011038823989265,,,,2301163732992,0.04
2025-01-30 00:00:00-05:00,123.0999984741211,125.0,118.0999984741211,124.6500015258789,124.63853454589844,392925500,0.0,0.0,0.007679873970792839,,,,2301163732992,0.04
2025-01-31 00:00:00-05:00,123.77999877929688,127.8499984741211,119.19000244140625,120.06999969482422,120.0589599609375,390372900,0.0,0.0,-0.03674284683822637,135.71001853942872,,,2301163732992,0.04
2025-02-03 00:00:00-05:00,114.75,118.56999969482422,113.01000213623047,116.66000366210938,116.64927673339844,371235700,0.0,0.0,-0.028400073002868287,134.62761878967285,,0.05333792023190102,2301163732992,0.04
2025-02-04 00:00:00-05:00,116.95999908447266,121.19999694824219,116.69999694824219,118.6500015258789,118.63909149169922,256550000,0.0,0.0,0.017058097692697283,133.33673782348632,,0.05228257803491983,2301163732992,0.04
2025-02-05 00:00:00-05:00,121.76000213623047,125.0,120.76000213623047,124.83000183105469,124.81851959228516,262230800,0.0,0.0,0.05208593578127907,132.1068515777588,,0.05318957362408505,2301163732992,0.04
2025-02-06 00:00:00-05:00,127.41999816894531,128.77000427246094,125.20999908447266,128.67999267578125,128.66815185546875,251483600,0.0,0.0,0.030841835616687963,131.5339038848877,,0.05221868820589458,2301163732992,0.04
2025-02-07 00:00:00-05:00,129.22000122070312,130.3699951171875,125.0,129.83999633789062,129.8280487060547,228186300,0.0,0.0,0.009014638306834799,131.02045021057128,,0.052284273799824,2301163732992,0.04
2025-02-10 00:00:00-05:00,130.08999633789062,135.0,129.9600067138672,133.57000732421875,133.55772399902344,216989100,0.0,0.0,0.028727808282886125,130.9034610748291,,0.05230391679318161,2301163732992,0.04
2025-02-11 00:00:00-05:00,132.5800018310547,134.47999572753906,131.02000427246094,132.8000030517578,132.7877960205078,178902400,0.0,0.0,-0.00576475815446853,130.8819637298584,,0.052112578304862225,2301163732992,0.04
