Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Daily Return,MA20,MA50,Volatility,Market Cap,Dividend Yield
2025-01-02 00:00:00-05:00,390.1000061035156,392.7300109863281,373.0400085449219,379.2799987792969,379.2799987792969,109710700,0.0,0.0,,,,,770131361792,
2025-01-03 00:00:00-05:00,381.4800109863281,411.8800048828125,379.45001220703125,410.44000244140625,410.44000244140625,95423300,0.0,0.0,0.08215567328200035,,,,770131361792,
2025-01-06 00:00:00-05:00,423.20001220703125,426.42999267578125,401.70001220703125,411.04998779296875,411.04998779296875,85516500,0.0,0.0,0.0014861742226248698,,,,770131361792,
2025-01-07 00:00:00-05:00,405.8299865722656,414.3299865722656,390.0,394.3599853515625,394.3599853515625,75699500,0.0,0.0,-0.040603340073111505,,,,770131361792,
2025-01-08 00:00:00-05:00,392.95001220703125,402.5,387.3999938964844,394.94000244140625,394.94000244140625,73038800,0.0,0.0,0.0014707807875757872,,,,770131361792,
2025-01-10 00:00:00-05:00,391.3999938964844,399.2799987792969,377.2900085449219,394.739990234375,394.739990234375,62287300,0.0,0.0,-0.0005064369418008585,,,,770131361792,
2025-01-13 00:00:00-05:00,383.2099914550781,403.7900085449219,380.07000732421875,403.30999755859375,403.30999755859375,67580500,0.0,0.0,0.021710512074366584,,,,770131361792,
2025-01-14 00:00:00-05:00,414.3399963378906,422.6400146484375,394.5400085449219,396.3599853515625,396.3599853515625,84565000,0.0,0.0,-0.017232432245921525,,,,770131361792,
2025-01-15 00:00:00-05:00,409.8999938964844,429.79998779296875,405.6600036621094,428.2200012207031,428.2200012207031,81375500,0.0,0.0,0.08038151439752794,,,,770131361792,
2025-01-16 00:00:00-05:00,423.489990234375,424.0,409.1300048828125,413.82000732421875,413.82000732421875,68335200,0.0,0.0,-0.03362756026209679,,,,770131361792,
2025-01-17 00:00:00-05:00,421.5,439.739990234375,419.75,426.5,426.5,94991400,0.0,0.0,0.030641323404759335,,,,770131361792,
2025-01-21 00:00:00-05:00,432.6400146484375,433.20001220703125,406.30999755859375,424.07000732421875,424.07000732421875,87320900,0.0,0.0,-0.00569752092797482,,,,770131361792,
2025-01-22 00:00:00-05:00,416.80999755859375,428.0,414.5899963378906,415.1099853515625,415.1099853515625,60963300,0.0,0.0,-0.021128638710367298,,,,770131361792,
