Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Daily Return,MA20,MA50,Volatility,Market Cap,Dividend Yield,datetime_utc,date,daily_return,return_lag_1,return_lag_2,return_lag_3,return_lag_5,ma_5,price_to_ma_5,ma_10,price_to_ma_10,ma_20,price_to_ma_20,volatility_20,volume_change,volume_ma_5,volume_to_ma_5,volume_ma_10,volume_to_ma_10,volume_ma_20,volume_to_ma_20,target_next_day_return,avg_sa_positive,avg_sa_negative,avg_sa_neutral,news_count
2012-01-20 05:00:00,15.267499923706056,15.26785659790039,14.991070747375488,15.010713577270508,12.648340225219728,413974400,0.0,0.0,-0.0174165019550177,,,,2829863354368,0.53,2012-01-20 05:00:00+00:00,2012-01-20,-0.01741650195501765,-0.00316954401857672,0.010383994074731229,0.011648049765982327,-0.0027450654519840523,12.769736289978027,0.9904934556202564,12.738559913635253,0.9929175912326672,,,,0.5816341813046919,284284560.0,1.4561972693838878,281960840.0,1.468198207949728,,,0.0169163309016096,0.0,0.0,1.0,0.0
2012-01-23 05:00:00,15.095356941223145,15.301786422729492,15.08214282989502,15.264642715454102,12.862303733825684,306062400,0.0,0.0,0.0169163309016096,,,,2829863354368,0.53,2012-01-23 05:00:00+00:00,2012-01-23,0.0169163309016096,-0.01741650195501765,-0.00316954401857672,0.010383994074731229,-0.003749677938311824,12.815478515625,1.0036538017791214,12.75363655090332,1.0085204860973294,,,,-0.2606731237487149,300292720.0,1.019213519395342,280737800.0,1.0902073037546065,,,-0.01637742367653028,0.0,0.0,1.0,0.0
2012-01-24 05:00:00,15.182143211364746,15.182143211364746,14.983928680419922,15.014642715454102,12.651652336120604,547638000,0.0,0.0,-0.01637742367653,,,,2829863354368,0.53,2012-01-24 05:00:00+00:00,2012-01-24,-0.01637742367653028,0.0169163309016096,-0.01741650195501765,-0.00316954401857672,0.011648049765982327,12.789659118652343,0.9892095026731031,12.74966459274292,0.9923125619572687,,,,0.7893017894390164,361240880.0,1.5159912133975535,296099160.0,1.8495087929327458,,,0.06243889083995979,0.0,0.0,1.0,0.0
2012-01-25 05:00:00,16.229999542236328,16.230356216430664,15.84749984741211,15.952142715454102,13.441607475280762,958314000,0.0,0.0,0.0624388908399597,,,,2829863354368,0.53,2012-01-25 05:00:00+00:00,2012-01-25,0.06243889083995979,-0.01637742367653028,0.0169163309016096,-0.01741650195501765,0.010383994074731229,12.895287704467773,1.0423658458293805,12.820143699645996,1.0484755701803816,,,,0.7499041337525885,497545440.0,1.926083374415008,366110920.0,2.6175509870068887,,,-0.004544949192052838,0.0,0.0,1.0,0.0
2012-01-26 05:00:00,16.01285743713379,16.028213500976562,15.82642936706543,15.879643440246582,13.380516052246094,323985200,0.0,0.0,-0.0045449491920528,,,,2829863354368,0.53,2012-01-26 05:00:00+00:00,2012-01-26,-0.004544949192052838,0.06243889083995979,-0.01637742367653028,0.0169163309016096,-0.00316954401857672,12.996883964538574,1.0295172357277516,12.886590385437012,1.0383286542084291,,,,-0.6619216665936217,509994800.0,0.6352715753180228,377000960.0,0.859375,,,0.005960377144401452,0.0,0.0,1.0,0.0
2012-01-27 05:00:00,15.869285583496094,16.01714324951172,15.848929405212402,15.974286079406738,13.4602689743042,299709200,0.0,0.0,0.0059603771444014,,,,2829863354368,0.53,2012-01-27 05:00:00+00:00,2012-01-27,0.005960377144401452,-0.004544949192052838,0.06243889083995979,-0.01637742367653028,-0.01741650195501765,13.159269714355469,1.0228735535088525,12.964503002166747,1.0382402605062913,,,,-0.0749293486245668,487141760.0,0.6152402126231181,385713160.0,0.7770261196169713,,,0.012810296642757901,0.0,0.0,1.0,0.0
2012-01-30 05:00:00,15.918213844299316,16.21071434020996,15.90678596496582,16.17892837524414,13.632699012756348,379341200,0.0,0.0,0.0128102966427579,,,,2829863354368,0.53,2012-01-30 05:00:00+00:00,2012-01-30,0.012810296642757901,0.005960377144401452,-0.004544949192052838,0.06243889083995979,0.0169163309016096,13.313348770141602,1.0239872212565306,13.0644136428833,1.043498727566898,,,,0.265697549491307,501797520.0,0.7559646767485021,401045120.0,0.9458816005540723,,,0.007660063318992716,0.0,0.0,1.0,0.0
2012-01-31 05:00:00,16.27107048034668,16.365713119506836,16.18107032775879,16.3028564453125,13.737126350402832,391683600,0.0,0.0,0.0076600633189927,12.897454118728636,,,2829863354368,0.53,2012-01-31 05:00:00+00:00,2012-01-31,0.007660063318992716,0.012810296642757901,0.005960377144401452,-0.004544949192052838,-0.01637742367653028,13.530443572998047,1.0152753881489334,13.160051345825195,1.043850513148697,12.897454118728637,1.0651037192258657,,0.032536407856568195,470606640.0,0.8322950989386805,415923760.0,0.9417197036302999,342992720.0,1.1419589313732372,-0.0006353604910603883,0.0,0.0,1.0,0.0
2012-02-01 05:00:00,16.37178611755371,16.392499923706055,16.269643783569336,16.292499542236328,13.728398323059082,270046000,0.0,0.0,-0.0006353604910603,12.965104579925535,,0.0162601113091862,2829863354368,0.53,2012-02-01 05:00:00+00:00,2012-02-01,-0.0006353604910603883,0.007660063318992716,0.012810296642757901,0.005960377144401452,0.06243889083995979,13.587801742553712,1.0103472646399496,13.241544723510742,1.0367671302490802,12.965104579925537,1.058872933760626,0.01626011130918625,-0.31055065874598786,332953040.0,0.8110633259272839,415249240.0,0.6503226833118346,341383980.0,0.7910330180109799,-0.0023455622816080934,0.0,0.0,1.0,0.0
2012-02-02 05:00:00,16.282142639160156,16.327499389648438,16.213571548461914,16.25428581237793,13.696197509765623,186796400,0.0,0.0,-0.0023455622816079,13.027819681167603,,0.0163502263857877,2829863354368,0.53,2012-02-02 05:00:00+00:00,2012-02-02,-0.0023455622816080934,-0.0006353604910603883,0.007660063318992716,0.012810296642757901,-0.004544949192052838,13.650938034057617,1.0033154846645036,13.323910999298096,1.0279412336578306,13.027819681167603,1.0513038900564609,0.01635022638578772,-0.3082793301881902,305515280.0,0.611414263797215,407755040.0,0.4581093589916142,337722700.0,0.5531058468974694,0.010019493780038857,0.0,0.0,1.0,0.0
2012-02-03 05:00:00,16.332143783569336,16.428571701049805,16.270000457763672,16.417142868041992,13.833426475524902,286599600,0.0,0.0,0.0100194937800386,13.090489768981934,,0.0163305272185754,2829863354368,0.53,2012-02-03 05:00:00+00:00,2012-02-03,0.010019493780038857,-0.0023455622816080934,-0.0006353604910603883,0.007660063318992716,0.005960377144401452,13.725569534301759,1.0078581031521932,13.442419624328613,1.0290875349917383,13.090489768981934,1.0567539274430637,0.016330527218575426,0.5342886693747846,302893360.0,0.9462062819732991,395017560.0,0.7255363533712273,338489200.0,0.8467023467809313,0.009332525082557108,0.0,0.0,1.0,0.0
2012-02-06 05:00:00,16.37071418762207,16.606428146362305,16.364286422729492,16.570356369018555,13.96252727508545,249412800,0.0,0.0,0.0093325250825571,13.153039264678956,,0.0163123071639644,2829863354368,0.53,2012-02-06 05:00:00+00:00,2012-02-06,0.009332525082557108,0.010019493780038857,-0.0023455622816080934,-0.0006353604910603883,0.012810296642757901,13.791535186767579,1.0123983360809556,13.55244197845459,1.0302591442400422,13.153039264678956,1.0615437994304697,0.016312307163964476,-0.12975175122365834,276907680.0,0.9007074126654775,389352600.0,0.64058336839153,335045200.0,0.7444153803725587,0.010474584979165424,0.0,0.0,1.0,0.0
2012-02-07 05:00:00,16.616071701049805,16.77678680419922,16.59214210510254,16.743928909301758,14.108778953552246,316223600,0.0,0.0,0.0104745849791654,13.223909616470335,,0.0162856320573116,2829863354368,0.53,2012-02-07 05:00:00+00:00,2012-02-07,0.010474584979165424,0.009332525082557108,0.010019493780038857,-0.0023455622816080934,0.007660063318992716,13.865865707397461,1.0175187940861992,13.698154640197753,1.0299766154011358,13.223909616470337,1.066914351560586,0.016285632057311625,0.26787237864295665,261815680.0,1.2078100135179068,366211160.0,0.863500719093323,331155160.0,0.9549106829559896,0.01674400929503994,0.0,0.0,1.0,0.0
2012-02-08 05:00:00,16.803571701049805,17.028213500976562,16.774999618530273,17.0242862701416,14.345016479492188,407890000,0.0,0.0,0.0167440092950399,13.304319620132446,,0.0164718638773081,2829863354368,0.53,2012-02-08 05:00:00+00:00,2012-02-08,0.01674400929503994,0.010474584979165424,0.009332525082557108,0.010019493780038857,-0.0006353604910603883,13.989189338684081,1.0254358656669362,13.788495540618896,1.040361251685063,13.304319620132446,1.0782224787944008,0.016471863877308143,0.2898784277960278,289384480.0,1.4095088997170824,311168760.0,1.310832102811349,338639840.0,1.2044950174793374,0.03459310828994311,0.0,0.0,1.0,0.0
2012-02-09 05:00:00,17.170000076293945,17.741071701049805,17.162857055664062,17.61321449279785,14.84125518798828,884214800,0.0,0.0,0.0345931082899433,13.410579919815063,,0.0175355751736867,2829863354368,0.53,2012-02-09 05:00:00+00:00,2012-02-09,0.03459310828994311,0.01674400929503994,0.010474584979165424,0.009332525082557108,-0.0023455622816080934,14.218200874328613,1.0438208968326372,13.934569454193115,1.065067366220083,13.410579919815063,1.106682580226027,0.017535575173686695,1.1677775870945597,428868160.0,2.0617403726124133,367191720.0,2.4080466738193333,372096340.0,2.3763060932015616,0.0005073837965159367,0.0,0.0,1.0,0.0
2012-02-10 05:00:00,17.534286499023438,17.77214241027832,17.448213577270508,17.622142791748047,14.848785400390623,631302000,0.0,0.0,0.0005073837965159,13.518962049484252,,0.0174465148671516,2829863354368,0.53,2012-02-10 05:00:00+00:00,2012-02-10,0.0005073837965159367,0.03459310828994311,0.01674400929503994,0.010474584979165424,0.010019493780038857,14.421272659301758,1.0296445917908028,14.073421096801757,1.0550942303407003,13.518962049484253,1.0983672671051772,0.017446514867151597,-0.2860309508504042,497808640.0,1.2681619989560646,400351000.0,1.5768712954382529,393032080.0,1.6062352976377907,0.018604528685786992,0.0,0.0,1.0,0.0
2012-02-13 05:00:00,17.840356826782227,17.993928909301758,17.75321388244629,17.950000762939453,15.125040054321287,517216000,0.0,0.0,0.0186045286857869,13.643534421920776,,0.0173658131110381,2829863354368,0.53,2012-02-13 05:00:00+00:00,2012-02-13,0.018604528685786992,0.0005073837965159367,0.03459310828994311,0.01674400929503994,0.009332525082557108,14.653775215148922,1.0321599609829675,14.222655200958252,1.0634470034331027,13.643534421920776,1.1085866452625508,0.017365813111038114,-0.18071541037411576,551369280.0,0.9380573397197609,414138480.0,1.2488962629118647,407591800.0,1.2689558523993858,0.013649392039750463,0.0,0.0,1.0,0.0
2012-02-14 05:00:00,18.023571014404297,18.198570251464844,17.928571701049805,18.19499969482422,15.331487655639648,460398400,0.0,0.0,0.0136493920397504,13.771071338653565,,0.0173865357806465,2829863354368,0.53,2012-02-14 05:00:00+00:00,2012-02-14,0.013649392039750463,0.018604528685786992,0.0005073837965159367,0.03459310828994311,0.010474584979165424,14.898316955566404,1.029075143277268,14.382091331481934,1.0660123971038562,13.771071338653565,1.1133111780930365,0.017386535780646487,-0.109852750108272,580204240.0,0.7935109195341282,421009960.0,1.0935570265368544,418466860.0,1.100202773524288,-0.023142428293200568,0.0,0.0,1.0,0.0
2012-02-15 05:00:00,18.36642837524414,18.79607009887696,17.746070861816406,17.773929595947266,14.976679801940918,1506120000,0.0,0.0,-0.0231424282932005,13.87423210144043,,0.0188307612361952,2829863354368,0.53,2012-02-15 05:00:00+00:00,2012-02-15,-0.023142428293200568,0.013649392039750463,0.018604528685786992,0.0005073837965159367,0.01674400929503994,15.024649620056149,0.9968072587828473,14.506919479370117,1.0323818108481841,13.87423210144043,1.0794600877684633,0.018830761236195245,2.2713406475782714,799850240.0,1.8830024980676383,544617360.0,2.7654645456031735,479933300.0,3.1381860771069645,0.009122280573964137,0.0,0.0,1.0,0.0
2012-02-16 05:00:00,17.553571701049805,18.03178596496582,17.379642486572266,17.936071395874023,15.113301277160645,944552000,0.0,0.0,0.0091222805739641,13.986270427703856,,0.0186604510700163,2829863354368,0.53,2012-02-16 05:00:00+00:00,2012-02-16,0.009122280573964137,-0.023142428293200568,0.013649392039750463,0.018604528685786992,0.03459310828994311,15.079058837890624,1.0022708605117965,14.648629856109618,1.0317211524637726,13.986270427703857,1.0805812282325369,0.01866045107001629,-0.3728574084402305,811917680.0,1.1633593198758772,620392920.0,1.5225060917845419,514073980.0,1.837385350645446,-0.0001787669873597464,0.0,0.0,1.0,0.0
2012-02-17 05:00:00,17.96821403503418,18.1346435546875,17.867856979370117,17.932857513427734,15.110599517822266,535805200,0.0,0.0,-0.0001787669873597,14.109383392333983,,0.0177919825957258,2829863354368,0.53,2012-02-17 05:00:00+00:00,2012-02-17,-0.0001787669873597464,0.009122280573964137,-0.023142428293200568,0.013649392039750463,0.0005073837965159367,15.131421661376953,0.9986239136004097,14.776347160339355,1.022620770468906,14.109383392333985,1.0709610120901718,0.017791982595725866,-0.43274144779747437,792818320.0,0.6758234345543378,645313480.0,0.8303021966936132,520165520.0,1.0300667372185683,0.025352529932572754,0.0,0.0,1.0,0.0
2012-02-21 05:00:00,18.10285758972168,18.387500762939453,18.00428581237793,18.387500762939453,15.493691444396973,605595200,0.0,0.0,0.0253525299325727,14.24095277786255,,0.0180851196792579,2829863354368,0.53,2012-02-21 05:00:00+00:00,2012-02-21,0.025352529932572754,-0.0001787669873597464,0.009122280573964137,-0.023142428293200568,0.018604528685786992,15.20515193939209,1.0189764302359492,14.929463577270507,1.0377929095848748,14.24095277786255,1.0879673351969676,0.0180851196792579,0.13025256193855528,810494160.0,0.747192552257255,680931720.0,0.8893625927721505,535142160.0,1.1316529424629898,-0.003515751543134771,0.0,0.0,1.0,0.0
2012-02-22 05:00:00,18.32428550720215,18.410356521606445,18.18107032775879,18.32285690307617,15.43921947479248,483302400,0.0,0.0,-0.0035157515431347,14.380331134796142,,0.0173293169310339,2829863354368,0.53,2012-02-22 05:00:00+00:00,2012-02-22,-0.003515751543134771,0.025352529932572754,-0.0001787669873597464,0.009122280573964137,0.013649392039750463,15.226698303222657,1.0139571407627381,15.062507629394531,1.0250099023792556,14.380331134796142,1.0736344893640273,0.017329316931033966,-0.20193819237668986,815074960.0,0.5929545424877241,697639600.0,0.6927680137423392,531925380.0,0.9085905996814816,0.006529478457699689,0.0,0.0,1.0,0.0
2012-02-23 05:00:00,18.395713806152344,18.49392890930176,18.196428298950195,18.4424991607666,15.540029525756836,568027600,0.0,0.0,0.0065294784576996,14.485252237319946,,0.0122000092602528,2829863354368,0.53,2012-02-23 05:00:00+00:00,2012-02-23,0.006529478457699689,-0.003515751543134771,0.025352529932572754,-0.0001787669873597464,-0.023142428293200568,15.33936824798584,1.0130814564542021,15.182008934020995,1.0235818983700873,14.485252237319946,1.0728173228298608,0.012200009260252867,0.17530473674453106,627456480.0,0.9052860526677484,713653360.0,0.7959432854067975,512411060.0,1.1085389140507622,0.011658370206829138,0.0,0.0,1.0,0.0
2012-02-24 05:00:00,18.559642791748047,18.674999237060547,18.522857666015625,18.65749931335449,15.721200942993164,415072000,0.0,0.0,0.0116583702068291,14.6022864818573,,0.0119029267425238,2829863354368,0.53,2012-02-24 05:00:00+00:00,2012-02-24,0.011658370206829138,0.006529478457699689,-0.003515751543134771,0.025352529932572754,0.009122280573964137,15.460948181152343,1.016832910814492,15.270003509521484,1.0295479587277332,14.6022864818573,1.0766259765226538,0.011902926742523802,-0.2692749436823141,521560480.0,0.7958271685001901,666739080.0,0.6225403796639609,516965400.0,0.8029009291530923,0.006411999266721535,0.0,0.0,1.0,0.0
2012-02-27 05:00:00,18.618213653564453,18.875,18.43857192993164,18.777143478393555,15.82200527191162,547582000,0.0,0.0,0.0064119992667217,14.720373296737671,,0.0118989618708867,2829863354368,0.53,2012-02-27 05:00:00+00:00,2012-02-27,0.006411999266721535,0.011658370206829138,0.006529478457699689,-0.003515751543134771,-0.0001787669873597464,15.603229331970216,1.0140211962079633,15.367325496673583,1.0295874370160543,14.720373296737671,1.0748372308885734,0.011898961870886715,0.31924581759309234,523915840.0,1.045171682535882,658367080.0,0.8317274915993673,529359040.0,1.0344245750483452,0.018354457274687652,0.0,0.0,1.0,0.0
2012-02-28 05:00:00,18.85571479797364,19.12178611755371,18.780357360839844,19.12178611755371,16.112409591674805,600387200,0.0,0.0,0.0183544572746876,14.844358825683594,,0.0120757144279221,2829863354368,0.53,2012-02-28 05:00:00+00:00,2012-02-28,0.018354457274687652,0.006411999266721535,0.011658370206829138,0.006529478457699689,0.025352529932572754,15.726972961425782,1.0245079985318473,15.466062450408936,1.0417913184650809,14.844358825683594,1.0854230742386286,0.012075714427922097,0.096433410886406,522874240.0,1.1482439831038531,666684200.0,0.9005571153478663,540411340.0,1.1109818679970704,0.013130445148370251,0.0,0.0,1.0,0.0
2012-02-29 05:00:00,19.341428756713867,19.5575008392334,19.132143020629883,19.37285614013672,16.323972702026367,952011200,0.0,0.0,0.0131304451483702,14.97370114326477,,0.0121185234682436,2829863354368,0.53,2012-02-29 05:00:00+00:00,2012-02-29,0.013130445148370251,0.018354457274687652,0.006411999266721535,0.011658370206829138,-0.003515751543134771,15.903923606872558,1.0264116645386987,15.565310955047607,1.0487405455098047,14.97370114326477,1.0901762059922608,0.012118523468243669,0.5856620527552885,616616000.0,1.5439287984742531,715845480.0,1.3299115892999702,568427720.0,1.6748148735603534,0.0037421438872844437,0.0,0.0,1.0,0.0
2012-03-01 05:00:00,19.57749938964844,19.578929901123047,19.24178504943848,19.445356369018555,16.385059356689453,683270000,0.0,0.0,0.0037421438872844,15.106534194946288,,0.0119791375858467,2829863354368,0.53,2012-03-01 05:00:00+00:00,2012-03-01,0.0037421438872844437,0.013130445148370251,0.018354457274687652,0.006411999266721535,0.006529478457699689,16.07292957305908,1.0194195950533842,15.706148910522462,1.0432257741878501,15.106534194946288,1.0846339170351118,0.011979137585846733,-0.28228785543699486,639664480.0,1.0681693627884419,633560480.0,1.0784605756975245,589088920.0,1.159875829951105,0.0013044657522447434,0.0,0.0,1.0,0.0
2012-03-02 05:00:00,19.437143325805664,19.5285701751709,19.375713348388672,19.4707145690918,16.40643310546875,431712400,0.0,0.0,0.0013044657522447,15.242045974731443,,0.0118247670482248,2829863354368,0.53,2012-03-02 05:00:00+00:00,2012-03-02,0.0013044657522447434,0.0037421438872844437,0.013130445148370251,0.018354457274687652,0.011658370206829138,16.2099760055542,1.012119518242793,15.835462093353271,1.0360564793593954,15.242045974731445,1.0763930992379664,0.011824767048224792,-0.36816719598401804,642992560.0,0.6714111902010188,582276520.0,0.7414216187181993,601334720.0,0.7179236216395422,-0.022047745002845898,0.0,0.0,1.0,0.0
2012-03-05 05:00:00,19.479286193847656,19.5528564453125,18.78571319580078,19.04142951965332,16.044708251953125,809124400,0.0,0.0,-0.0220477450028458,15.352610063552856,,0.0137205658656425,2829863354368,0.53,2012-03-05 05:00:00+00:00,2012-03-05,-0.022047745002845898,0.0013044657522447434,0.0037421438872844437,0.013130445148370251,0.006411999266721535,16.2545166015625,0.9870923045727975,15.928872966766358,1.007272032706171,15.352610063552856,1.0450801645801786,0.013720565865642482,0.8742208933540014,695301040.0,1.1637037102662755,609608440.0,1.3272854293159064,627460960.0,1.2895215026605003,-0.005439935673215324,0.0,0.0,1.0,0.0
2012-03-06 05:00:00,18.7021427154541,19.06035614013672,18.43642807006836,18.937856674194336,15.957426071166992,810238800,0.0,0.0,-0.0054399356732153,15.452355003356931,,0.0140130078335349,2829863354368,0.53,2012-03-06 05:00:00+00:00,2012-03-06,-0.005439935673215324,-0.022047745002845898,0.0013044657522447434,0.0037421438872844437,0.018354457274687652,16.22351989746094,0.9835982679482772,15.97524642944336,0.9988845018225495,15.452355003356933,1.032685701804051,0.014013007833534923,0.001377291304031969,737271360.0,1.0989695842789824,630072800.0,1.2859447352750348,655502260.0,1.236057980944261,0.0008111722679366995,0.0,0.0,1.0,0.0
2012-03-07 05:00:00,19.17142868041992,19.20642852783203,18.689285278320312,18.953214645385746,15.970370292663574,798520800,0.0,0.0,0.0008111722679366,15.5454345703125,,0.0140459344813466,2829863354368,0.53,2012-03-07 05:00:00+00:00,2012-03-07,0.0008111722679366995,-0.005439935673215324,-0.022047745002845898,0.0013044657522447434,0.013130445148370251,16.15279941558838,0.9887060367536817,16.028361511230468,0.9963819621533828,15.5454345703125,1.0273350815912592,0.014045934481346644,-0.0144624029360233,706573280.0,1.1301316121096456,661594640.0,1.206963829090272,679617120.0,1.174956863947159,0.021292838286920635,0.0,0.0,1.0,0.0
2012-03-08 05:00:00,19.096071243286133,19.39249992370605,19.00428581237793,19.35678672790528,16.3104248046875,516457200,0.0,0.0,0.0212928382869206,15.643704986572263,,0.0142590018953694,2829863354368,0.53,2012-03-08 05:00:00+00:00,2012-03-08,0.021292838286920635,0.0008111722679366995,-0.005439935673215324,-0.022047745002845898,0.0037421438872844437,16.13787250518799,1.01069238212435,16.105401039123535,1.0127301248237108,15.643704986572265,1.0426190482809228,0.014259001895369413,-0.3532326271275589,673210720.0,0.7671553417925371,656437600.0,0.7867574922582131,685045480.0,0.753902062093746,0.005867838566029349,0.0,0.0,1.0,0.0
2012-03-09 05:00:00,19.436071395874023,19.562143325805664,19.396785736083984,19.47035789489746,16.406131744384766,418919200,0.0,0.0,0.0058678385660293,15.72194881439209,,0.012638931038228,2829863354368,0.53,2012-03-09 05:00:00+00:00,2012-03-09,0.005867838566029349,0.021292838286920635,0.0008111722679366995,-0.005439935673215324,0.0013044657522447434,16.137812232971193,1.0166267587910938,16.173894119262695,1.0143587946977768,15.72194881439209,1.0435176922447658,0.012638931038228038,-0.18885979322197466,670652080.0,0.6246445996260833,656822320.0,0.6377968397907062,661780700.0,0.633018158432242,0.012527875828718171,0.0,0.0,1.0,0.0
