Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Daily Return,MA20,MA50,Volatility,Market Cap
2012-02-01 05:00:00,8.690500259399414,8.9975004196167,8.600000381469727,8.972999572753906,8.972999572753906,426732000,0.0,0.0,-0.0770418164895996,9.252475023269652,,0.0262127843428171,1812206583808
2012-02-02 05:00:00,8.982500076293945,9.097000122070312,8.84000015258789,9.086000442504885,9.086000442504885,174726000,0.0,0.0,0.0125934330916608,9.263000059127808,,0.0262581185112077,1812206583808
2012-02-03 05:00:00,9.14150047302246,9.395000457763672,9.094499588012695,9.383999824523926,9.383999824523926,162410000,0.0,0.0,0.032797641151874,9.288175058364867,,0.0271705686489757,1812206583808
2012-02-06 05:00:00,9.314000129699709,9.32800006866455,9.145999908447266,9.156999588012695,9.156999588012695,106200000,0.0,0.0,-0.0241901364829518,9.289500045776368,,0.027153259145313,1812206583808
2012-02-07 05:00:00,9.13249969482422,9.246999740600586,9.102999687194824,9.209500312805176,9.209500312805176,102078000,0.0,0.0,0.0057333981822176,9.303575038909912,,0.0266386480948265,1812206583808
2012-02-08 05:00:00,9.2475004196167,9.32450008392334,9.145500183105469,9.27400016784668,9.27400016784668,109532000,0.0,0.0,0.0070036215701976,9.318925046920777,,0.0266580260705893,1812206583808
2012-02-09 05:00:00,9.225000381469728,9.284500122070312,9.088000297546388,9.24899959564209,9.24899959564209,143784000,0.0,0.0,-0.0026957700832557,9.33412504196167,,0.0266602252443809,1812206583808
2012-02-10 05:00:00,9.17099952697754,9.381500244140623,9.12600040435791,9.277000427246094,9.277000427246094,115942000,0.0,0.0,0.0030274443537869,9.358150053024293,,0.0262975946601718,1812206583808
2012-02-13 05:00:00,9.35849952697754,9.625,9.284000396728516,9.579500198364258,9.579500198364258,121428000,0.0,0.0,0.0326074978103629,9.391075086593627,,0.0270233363091643,1812206583808
2012-02-14 05:00:00,9.553999900817873,9.678500175476074,9.30500030517578,9.5649995803833,9.5649995803833,190542000,0.0,0.0,-0.001513713417265,9.41517505645752,,0.0268351691559891,1812206583808
2012-02-15 05:00:00,9.564499855041504,9.57699966430664,9.163000106811523,9.22350025177002,9.22350025177002,155888000,0.0,0.0,-0.0357030155352705,9.402750062942506,,0.026433537475344,1812206583808
2012-02-16 05:00:00,8.88949966430664,9.083999633789062,8.756999969482422,8.996500015258789,8.996500015258789,251276000,0.0,0.0,-0.0246110728373069,9.36645007133484,,0.0261079136625386,1812206583808
2012-02-17 05:00:00,9.004500389099121,9.170499801635742,8.968000411987305,9.125,9.125,148362000,0.0,0.0,0.0142833306867409,9.345375061035156,,0.0261615906616826,1812206583808
2012-02-21 05:00:00,9.13249969482422,9.237500190734863,9.029000282287598,9.11299991607666,9.11299991607666,135130000,0.0,0.0,-0.0013150776902289,9.335800075531006,,0.0255742663327938,1812206583808
2012-02-22 05:00:00,9.09749984741211,9.149499893188477,9.01449966430664,9.029000282287598,9.029000282287598,115708000,0.0,0.0,-0.0092175611283474,9.3197500705719,,0.0256058893872249,1812206583808
2012-02-23 05:00:00,8.982000350952148,9.037500381469728,8.847999572753906,8.944499969482422,8.944499969482422,103076000,0.0,0.0,-0.0093587673234368,9.297475051879882,,0.0256275447170427,1812206583808
2012-02-24 05:00:00,8.984999656677246,9.036999702453612,8.918499946594238,8.956500053405762,8.956500053405762,73374000,0.0,0.0,0.001341615961125,9.262000036239623,,0.0245580668811611,1812206583808
2012-02-27 05:00:00,8.876999855041504,8.959500312805176,8.824999809265137,8.92650032043457,8.92650032043457,74124000,0.0,0.0,-0.0033494928590754,9.219900035858156,,0.0243331363809138,1812206583808
2012-02-28 05:00:00,8.944999694824219,9.214500427246094,8.897500038146973,9.1899995803833,9.1899995803833,115290000,0.0,0.0,0.0295187644082113,9.199025011062622,,0.0252680761520304,1812206583808
2012-02-29 05:00:00,9.194499969482422,9.199999809265137,8.950499534606934,8.98449993133545,8.98449993133545,106006000,0.0,0.0,-0.0223612250741017,9.16215000152588,,0.0254428428419359,1812206583808
2012-03-01 05:00:00,8.994500160217285,9.024499893188477,8.829000473022461,9.001999855041504,9.001999855041504,98720000,0.0,0.0,0.0019477905103009,9.16360001564026,,0.0186774534921942,1812206583808
2012-03-02 05:00:00,8.973999977111816,9.092000007629396,8.946000099182129,8.96500015258789,8.96500015258789,73156000,0.0,0.0,-0.0041101647466581,9.15755000114441,,0.018472409708942,1812206583808
2012-03-05 05:00:00,8.949999809265137,9.090999603271484,8.909000396728516,9.012999534606934,9.012999534606934,93654000,0.0,0.0,0.0053540860236558,9.13899998664856,,0.0168128959681413,1812206583808
2012-03-06 05:00:00,8.934000015258789,9.175000190734863,8.902000427246094,9.054499626159668,9.054499626159668,112244000,0.0,0.0,0.0046044706197296,9.133874988555908,,0.0160158966589829,1812206583808
2012-03-07 05:00:00,9.13249969482422,9.274999618530272,9.119999885559082,9.18850040435791,9.18850040435791,99030000,0.0,0.0,0.0147993576377314,9.132824993133545,,0.0163251502981533,1812206583808
2012-03-08 05:00:00,9.208499908447266,9.418999671936035,9.1899995803833,9.381999969482422,9.381999969482422,84430000,0.0,0.0,0.0210588841061309,9.138224983215332,,0.0169331411542157,1812206583808
2012-03-09 05:00:00,9.339500427246094,9.359999656677246,9.17199993133545,9.215999603271484,9.215999603271484,90212000,0.0,0.0,-0.017693494644095,9.136574983596802,,0.017417320362333,1812206583808
2012-03-12 04:00:00,9.206500053405762,9.270000457763672,9.109999656677246,9.169500350952148,9.169500350952148,51752000,0.0,0.0,-0.0050454920053196,9.131199979782105,,0.0174361595980493,1812206583808
2012-03-13 04:00:00,9.196000099182127,9.243499755859377,9.03849983215332,9.229499816894531,9.229499816894531,88116000,0.0,0.0,0.0065433735368309,9.11369996070862,,0.0157264991646533,1812206583808
2012-03-14 04:00:00,9.182499885559082,9.215999603271484,9.057000160217283,9.11299991607666,9.11299991607666,73994000,0.0,0.0,-0.0126225584407747,9.091099977493286,9.192080001831055,0.0159131042521042,1812206583808
2012-03-15 04:00:00,9.10099983215332,9.221500396728516,9.015000343322754,9.221500396728516,9.221500396728516,83202000,0.0,0.0,0.0119061211073254,9.090999984741211,9.197480010986329,0.0141118245926024,1812206583808
2012-03-16 04:00:00,9.163999557495115,9.284000396728516,9.11750030517578,9.2524995803833,9.2524995803833,98680000,0.0,0.0,0.0033616203785864,9.103799962997437,9.20502000808716,0.0128667682167694,1812206583808
2012-03-19 04:00:00,9.172499656677246,9.333999633789062,9.149999618530272,9.276000022888184,9.276000022888184,78068000,0.0,0.0,0.002539902034117,9.111349964141846,9.212930011749268,0.0125149952165958,1812206583808
2012-03-20 04:00:00,9.244000434875488,9.720499992370604,9.144000053405762,9.616499900817873,9.616499900817873,183308000,0.0,0.0,0.0367076193498832,9.136524963378909,9.222650012969972,0.0148346000299081,1812206583808
2012-03-21 04:00:00,9.625,9.71399974822998,9.562999725341797,9.58650016784668,9.58650016784668,84288000,0.0,0.0,-0.0031196103863776,9.16439995765686,9.235820007324218,0.0146360197185324,1812206583808
2012-03-22 04:00:00,9.527000427246094,9.70300006866455,9.512999534606934,9.619999885559082,9.619999885559082,74792000,0.0,0.0,0.0034944679628505,9.198174953460692,9.248880004882812,0.0143392973550357,1812206583808
2012-03-23 04:00:00,9.600500106811523,9.8100004196167,9.59000015258789,9.751999855041504,9.751999855041504,119680000,0.0,0.0,0.0137214107123402,9.23794994354248,9.265020008087156,0.0144964836782275,1812206583808
2012-03-26 04:00:00,9.824000358581545,10.148500442504885,9.774999618530272,10.143500328063965,10.143500328063965,152274000,0.0,0.0,0.040145660258605,9.29879994392395,9.291960010528564,0.016414300071563,1812206583808
2012-03-27 04:00:00,10.179499626159668,10.49250030517578,10.144000053405762,10.272000312805176,10.272000312805176,192016000,0.0,0.0,0.0126682092557035,9.352899980545043,9.318980026245118,0.0155840798804337,1812206583808
2012-03-28 04:00:00,10.307000160217283,10.350000381469728,10.01550006866455,10.05799961090088,10.05799961090088,124900000,0.0,0.0,-0.0208334010307146,9.406574964523315,9.338480014801023,0.0154424140578993,1812206583808
2012-03-29 04:00:00,10.064000129699709,10.26550006866455,10.031499862670898,10.23050022125244,10.23050022125244,114224000,0.0,0.0,0.0171505882903997,9.467999982833865,9.353650016784668,0.0156174736600132,1812206583808
2012-03-30 04:00:00,10.25100040435791,10.342499732971191,10.093500137329102,10.125499725341797,10.125499725341797,88762000,0.0,0.0,-0.0102634762367259,9.526024961471558,9.36171001434326,0.0158962721037126,1812206583808
2012-04-02 04:00:00,9.901000022888184,9.994999885559082,9.850000381469728,9.90250015258789,9.90250015258789,128606000,0.0,0.0,-0.0220235621749896,9.570499992370603,9.368830013275147,0.0171077435763304,1812206583808
2012-04-03 04:00:00,9.911999702453612,10.119500160217283,9.875,9.982999801635742,9.982999801635742,100014000,0.0,0.0,0.0081292247217803,9.61692500114441,9.382400016784668,0.0171231752333079,1812206583808
2012-04-04 04:00:00,9.84749984741211,9.883999824523926,9.618000030517578,9.69950008392334,9.69950008392334,109138000,0.0,0.0,-0.0283982493584693,9.64247498512268,9.38939001083374,0.0184956220102225,1812206583808
2012-04-05 04:00:00,9.677499771118164,9.80150032043457,9.677499771118164,9.719499588012695,9.719499588012695,64350000,0.0,0.0,0.0020619108115174,9.659349966049197,9.395979995727538,0.0179934163890348,1812206583808
2012-04-09 04:00:00,9.60099983215332,9.710000038146973,9.524999618530272,9.593500137329102,9.593500137329102,62718000,0.0,0.0,-0.0129635738489038,9.678224992752074,9.394529991149902,0.0177514955778531,1812206583808
2012-04-10 04:00:00,9.637499809265137,9.675999641418455,9.328499794006348,9.348999977111816,9.348999977111816,89100000,0.0,0.0,-0.0254860224857781,9.68719997406006,9.38613998413086,0.01874848429746,1812206583808
2012-04-11 04:00:00,9.481499671936035,9.59850025177002,9.339500427246094,9.398500442504885,9.398500442504885,86756000,0.0,0.0,0.0052947337163604,9.695650005340577,9.381959991455078,0.0187316014783501,1812206583808
2012-04-12 04:00:00,9.402999877929688,9.61299991607666,9.280500411987305,9.534500122070312,9.534500122070312,80558000,0.0,0.0,0.0144703594363169,9.71672501564026,9.378209991455078,0.0186685420060092,1812206583808
2012-04-13 04:00:00,9.494999885559082,9.496999740600586,9.312999725341797,9.42300033569336,9.42300033569336,68636000,0.0,0.0,-0.0116943505112402,9.726800012588502,9.387210006713866,0.0187834486549599,1812206583808
2012-04-16 04:00:00,9.450499534606934,9.47350025177002,9.182499885559082,9.274999618530272,9.274999618530272,80886000,0.0,0.0,-0.0157063262114588,9.727925014495847,9.390989990234376,0.0191508553885297,1812206583808
2012-04-17 04:00:00,9.36050033569336,9.501999855041504,9.343500137329102,9.419500350952148,9.419500350952148,56584000,0.0,0.0,0.015579594432886,9.735100030899048,9.39170000076294,0.01945092798799,1812206583808
2012-04-18 04:00:00,9.440999984741213,9.672499656677246,9.437000274658203,9.553500175476074,9.553500175476074,80038000,0.0,0.0,0.014225789004868,9.731950044631958,9.399630012512208,0.0178600632438972,1812206583808
2012-04-19 04:00:00,9.646499633789062,9.727499961853027,9.487500190734863,9.55500030517578,9.55500030517578,80048000,0.0,0.0,0.0001570240929662,9.730375051498411,9.40654001235962,0.0178466763709548,1812206583808
2012-04-20 04:00:00,9.616999626159668,9.673999786376951,9.489999771118164,9.49899959564209,9.49899959564209,64872000,0.0,0.0,-0.0058608799314592,9.724325037002563,9.411040000915529,0.0178724769121998,1812206583808
2012-04-23 04:00:00,9.44950008392334,9.44950008392334,9.275500297546388,9.411999702453612,9.411999702453612,69620000,0.0,0.0,-0.0091588479726212,9.70732502937317,9.414300003051755,0.0176463687046706,1812206583808
2012-04-24 04:00:00,9.434000015258787,9.53499984741211,9.325499534606934,9.51650047302246,9.51650047302246,67526000,0.0,0.0,0.0111029296507101,9.675975036621091,9.419090003967286,0.0150289442040809,1812206583808
2012-04-25 04:00:00,9.583499908447266,9.739999771118164,9.579999923706056,9.720999717712402,9.720999717712402,79102000,0.0,0.0,0.0214889123653867,9.648425006866455,9.421919994354248,0.0156326306066473,1812206583808
2012-04-26 04:00:00,9.678500175476074,9.817999839782717,9.651000022888184,9.799500465393066,9.799500465393066,204680000,0.0,0.0,0.0080753780434361,9.635500049591064,9.426610012054445,0.015191805325286,1812206583808
2012-04-27 04:00:00,11.241499900817873,11.434499740600586,11.01099967956543,11.342499732971191,11.342499732971191,442338000,0.0,0.0,0.157456930894307,9.691100025177002,9.468990001678469,0.0385483090228997,1812206583808
2012-04-30 04:00:00,11.197500228881836,11.69200038909912,11.15250015258789,11.595000267028809,11.595000267028809,195138000,0.0,0.0,0.0222614538242951,9.764575052261351,9.520960006713867,0.0385199439088918,1812206583808
2012-05-01 04:00:00,11.470000267028809,11.648500442504885,11.420000076293944,11.501999855041504,11.501999855041504,135098000,0.0,0.0,-0.0080207339237203,9.844550037384034,9.568500003814698,0.0380807776302927,1812206583808
2012-05-02 04:00:00,11.390999794006348,11.571999549865724,11.369999885559082,11.512499809265137,11.512499809265137,91868000,0.0,0.0,0.000912880747345,9.921025037765505,9.616490001678466,0.0381151645231242,1812206583808
2012-05-03 04:00:00,11.487000465393066,11.626500129699709,11.40149974822998,11.47249984741211,11.47249984741211,81110000,0.0,0.0,-0.0034744810002806,10.00967502593994,9.665359992980957,0.0372677310006208,1812206583808
2012-05-04 04:00:00,11.390000343322754,11.486000061035156,11.187000274658203,11.19950008392334,11.19950008392334,91704000,0.0,0.0,-0.0237960136953369,10.083675050735474,9.710459995269776,0.0379644364247358,1812206583808
2012-05-07 04:00:00,11.118000030517578,11.343500137329102,11.114500045776367,11.258000373840332,11.258000373840332,66286000,0.0,0.0,0.0052234733227931,10.166900062561036,9.756490001678468,0.0376589326489341,1812206583808
2012-05-08 04:00:00,11.157500267028809,11.26949977874756,10.90999984741211,11.19499969482422,11.19499969482422,90448000,0.0,0.0,-0.0055960807358387,10.259200048446656,9.80185998916626,0.0369662066270404,1812206583808
2012-05-09 04:00:00,11.029500007629396,11.288999557495115,11.008000373840332,11.14900016784668,11.14900016784668,74240000,0.0,0.0,-0.0041089350809724,10.346725034713746,9.841040000915529,0.0370840949988073,1812206583808
2012-05-10 04:00:00,11.195500373840332,11.45400047302246,11.09749984741211,11.334500312805176,11.334500312805176,92968000,0.0,0.0,0.0166382762728332,10.436725044250489,9.88804000854492,0.0371035452618762,1812206583808
2012-05-11 04:00:00,11.297499656677246,11.534000396728516,11.286499977111816,11.383999824523926,11.383999824523926,83872000,0.0,0.0,0.0043671542946475,10.534775018692017,9.93568000793457,0.0367981207930319,1812206583808
2012-05-14 04:00:00,11.279999732971191,11.364500045776367,11.125499725341797,11.146499633789062,11.146499633789062,61932000,0.0,0.0,-0.0208626312715878,10.628350019454956,9.979309997558596,0.0370058323908023,1812206583808
2012-05-15 04:00:00,11.324999809265137,11.530500411987305,11.149999618530272,11.219499588012695,11.219499588012695,114274000,0.0,0.0,0.0065491370943344,10.718349981307984,10.023439998626708,0.0369870815734899,1812206583808
2012-05-16 04:00:00,11.25,11.399999618530272,11.125,11.20300006866455,11.20300006866455,105236000,0.0,0.0,-0.0014706109856961,10.800824975967409,10.066410007476806,0.0370453099983868,1812206583808
2012-05-17 04:00:00,11.2524995803833,11.300000190734863,10.904500007629396,10.91800022125244,10.91800022125244,90110000,0.0,0.0,-0.02543960061281,10.86897497177124,10.101000003814695,0.0377868676796621,1812206583808
2012-05-18 04:00:00,10.970499992370604,10.981499671936035,10.64050006866455,10.692500114440918,10.692500114440918,104634000,0.0,0.0,-0.0206539752923411,10.92864999771118,10.127210006713868,0.0382008540937804,1812206583808
2012-05-21 04:00:00,10.701499938964844,10.99899959564209,10.640999794006348,10.905500411987305,10.905500411987305,71596000,0.0,0.0,0.019920532641259,11.003325033187869,10.161000022888183,0.038123817823616,1812206583808
2012-05-22 04:00:00,10.915499687194824,10.943499565124512,10.697999954223633,10.76650047302246,10.76650047302246,74662000,0.0,0.0,-0.0127458561013903,11.065825033187869,10.19294002532959,0.0383946112443343,1812206583808
2012-05-23 04:00:00,10.73550033569336,10.8774995803833,10.559000015258787,10.86400032043457,10.86400032043457,84876000,0.0,0.0,0.0090558531675555,11.122975063323974,10.22563003540039,0.0382452436790538,1812206583808
2012-05-24 04:00:00,10.848999977111816,10.883000373840332,10.635000228881836,10.76200008392334,10.76200008392334,62822000,0.0,0.0,-0.0093888285624746,11.171100044250489,10.258610038757324,0.0383995815797207,1812206583808
2012-05-25 04:00:00,10.749500274658203,10.798999786376951,10.611000061035156,10.64449977874756,10.64449977874756,43428000,0.0,0.0,-0.0109180732447036,11.136200046539306,10.287070026397704,0.0139995435044717,1812206583808
2012-05-29 04:00:00,10.71500015258789,10.827500343322754,10.614500045776367,10.737500190734863,10.737500190734863,53878000,0.0,0.0,0.0087369452694232,11.09332504272461,10.316770038604735,0.0130022954354748,1812206583808
2012-05-30 04:00:00,10.607000350952148,10.64900016784668,10.387499809265137,10.46150016784668,10.46150016784668,81564000,0.0,0.0,-0.0257043090091246,11.041300058364868,10.340480041503906,0.0138794140677036,1812206583808
2012-05-31 04:00:00,10.473999977111816,10.689499855041504,10.35550022125244,10.645500183105469,10.645500183105469,98880000,0.0,0.0,0.0175883011333606,10.997950077056885,10.36106004714966,0.014706620717295,1812206583808
2012-06-01 04:00:00,10.42199993133545,10.56149959564209,10.364999771118164,10.41100025177002,10.41100025177002,79030000,0.0,0.0,-0.0220280801561211,10.94487509727478,10.377550048828123,0.0152595205713188,1812206583808
2012-06-04 04:00:00,10.369999885559082,10.767499923706056,10.318499565124512,10.728500366210938,10.728500366210938,85992000,0.0,0.0,0.0304966003998452,10.92132511138916,10.399720058441162,0.0164707130911939,1812206583808
2012-06-05 04:00:00,10.692500114440918,10.843000411987305,10.55799961090088,10.660499572753906,10.660499572753906,70878000,0.0,0.0,-0.0063383316526881,10.89145007133484,10.41789005279541,0.0164059813764563,1812206583808
2012-06-06 04:00:00,10.731499671936035,10.920000076293944,10.72599983215332,10.881999969482422,10.881999969482422,54202000,0.0,0.0,0.0207776751189621,10.875800085067748,10.43266004562378,0.0171931314415092,1812206583808
2012-06-07 04:00:00,10.982500076293944,11.07450008392334,10.905500411987305,10.9399995803833,10.9399995803833,70078000,0.0,0.0,0.0053298668501684,10.86535005569458,10.446020030975342,0.0172407675953642,1812206583808
2012-06-08 04:00:00,10.930500030517578,10.970999717712402,10.833000183105469,10.923999786376951,10.923999786376951,57540000,0.0,0.0,-0.0014625040786141,10.844825029373167,10.463340034484863,0.0167448939164025,1812206583808
2012-06-11 04:00:00,10.874500274658203,11.043499946594238,10.760000228881836,10.824999809265137,10.824999809265137,74982000,0.0,0.0,-0.0090626125089526,10.81687502861023,10.475230026245118,0.0167576558943689,1812206583808
2012-06-12 04:00:00,10.88249969482422,10.899999618530272,10.72599983215332,10.821000099182127,10.821000099182127,56666000,0.0,0.0,-0.0003694882358874,10.800600051879885,10.489140033721924,0.0161848526622902,1812206583808
2012-06-13 04:00:00,10.776000022888184,10.869000434875488,10.675999641418455,10.736499786376951,10.736499786376951,46504000,0.0,0.0,-0.0078089189567203,10.776450061798096,10.505820026397704,0.0161340933143501,1812206583808
2012-06-14 04:00:00,10.762999534606934,10.824999809265137,10.628000259399414,10.72249984741211,10.72249984741211,61218000,0.0,0.0,-0.0013039574575884,10.752425050735472,10.520610027313232,0.016134464522668,1812206583808
2012-06-15 04:00:00,10.76449966430664,10.966500282287598,10.722999572753906,10.917499542236328,10.917499542236328,75704000,0.0,0.0,0.0181860291535729,10.752400016784668,10.544970016479493,0.0157526142523448,1812206583808
2012-06-18 04:00:00,10.86400032043457,11.187999725341797,10.83650016784668,11.133000373840332,11.133000373840332,67392000,0.0,0.0,0.0197390282243932,10.77442502975464,10.573240032196043,0.0155375554001457,1812206583808
2012-06-19 04:00:00,11.163000106811523,11.260000228881836,11.083000183105469,11.201499938964844,11.201499938964844,54332000,0.0,0.0,0.0061528395602561,10.789225006103516,10.60540002822876,0.0150039243058977,1812206583808
2012-06-20 04:00:00,11.225500106811523,11.237000465393066,11.041999816894531,11.151000022888184,11.151000022888184,48888000,0.0,0.0,-0.0045083173103447,10.808449983596802,10.641440029144286,0.0147038830841613,1812206583808
2012-06-21 04:00:00,11.19200038909912,11.30150032043457,11.026000022888184,11.028499603271484,11.028499603271484,56860000,0.0,0.0,-0.0109855994408805,10.816674947738647,10.67404001235962,0.0148695464452037,1812206583808
2012-06-22 04:00:00,11.091500282287598,11.125499725341797,10.967499732971191,11.107999801635742,11.107999801635742,43750000,0.0,0.0,0.0072086141564238,10.833974933624267,10.705510005950927,0.0147301633595746,1812206583808
2012-06-25 04:00:00,11.015000343322754,11.079500198364258,10.899999618530272,11.003499984741213,11.003499984741213,47646000,0.0,0.0,-0.0094076178214499,10.851924943923953,10.737119998931885,0.0146658703287359,1812206583808
2012-06-26 04:00:00,11.072500228881836,11.319499969482422,11.072500228881836,11.280500411987305,11.280500411987305,75082000,0.0,0.0,0.0251738471968205,10.879074954986573,10.777230014801026,0.0155133724053288,1812206583808
2012-06-27 04:00:00,11.250499725341797,11.375,11.164999961853027,11.281000137329102,11.281000137329102,55984000,0.0,0.0,4.429992673604666e-05,10.920049953460694,10.814460010528563,0.0140407671617819,1812206583808
2012-06-28 04:00:00,11.196000099182127,11.230999946594238,10.9375,11.065500259399414,11.065500259399414,59896000,0.0,0.0,-0.0191029053546939,10.941049957275393,10.844700012207031,0.0145422245366297,1812206583808
2012-06-29 04:00:00,11.234999656677246,11.417499542236328,11.185500144958496,11.417499542236328,11.417499542236328,72288000,0.0,0.0,0.0318105168844864,10.991374921798704,10.881949996948242,0.0148332936581326,1812206583808
2012-07-02 04:00:00,11.46500015258789,11.467000007629396,11.31700038909912,11.465999603271484,11.465999603271484,46614000,0.0,0.0,0.0042478706353998,11.028249883651734,10.92128999710083,0.0135380344812835,1812206583808
2012-07-03 04:00:00,11.45699977874756,11.476499557495115,11.37950038909912,11.476499557495115,11.476499557495115,26634000,0.0,0.0,0.0009157469550788,11.069049882888796,10.96257999420166,0.0133589357601967,1812206583808
2012-07-05 04:00:00,11.430999755859377,11.524999618530272,11.326499938964844,11.352999687194824,11.352999687194824,53646000,0.0,0.0,-0.0107611096642823,11.092599868774414,10.999309978485108,0.0131057833659606,1812206583808
2012-07-06 04:00:00,11.317500114440918,11.44499969482422,11.208999633789062,11.2524995803833,11.2524995803833,64064000,0.0,0.0,-0.0088522953915763,11.108224868774414,11.029939975738523,0.0133097127275826,1812206583808
2012-07-09 04:00:00,11.25,11.300000190734863,11.172499656677246,11.2524995803833,11.2524995803833,38440000,0.0,0.0,0.0,11.124649858474733,11.05899995803833,0.0132966332485612,1812206583808
2012-07-10 04:00:00,11.3125,11.357000350952148,10.913999557495115,10.975000381469728,10.975000381469728,59642000,0.0,0.0,-0.0246611161307966,11.13214988708496,11.0516499710083,0.0143672341490174,1812206583808
2012-07-11 04:00:00,10.947500228881836,11.086999893188477,10.767000198364258,10.918499946594238,10.918499946594238,54694000,0.0,0.0,-0.0051481032265733,11.137024879455566,11.038119964599607,0.0144270695574288,1812206583808
2012-07-12 04:00:00,10.830499649047852,10.864999771118164,10.630499839782717,10.767999649047852,10.767999649047852,52324000,0.0,0.0,-0.0137839720000485,11.138599872589111,11.023439960479736,0.0146690436889556,1812206583808
2012-07-13 04:00:00,10.781499862670898,10.965499877929688,10.694000244140623,10.919500350952148,10.919500350952148,44438000,0.0,0.0,0.0140695307245568,11.148449897766112,11.011579971313475,0.0149828658362425,1812206583808
2012-07-16 04:00:00,10.829999923706056,10.915499687194824,10.722999572753906,10.80049991607666,10.80049991607666,40084000,0.0,0.0,-0.0108979743624544,11.14259991645813,10.998139972686769,0.0146361634018002,1812206583808
2012-07-17 04:00:00,10.8725004196167,10.897000312805176,10.697999954223633,10.846500396728516,10.846500396728516,39740000,0.0,0.0,0.0042591066162949,11.12827491760254,10.99107997894287,0.0139040278339831,1812206583808
2012-07-18 04:00:00,10.807499885559082,10.933500289916992,10.785499572753906,10.873499870300291,10.873499870300291,41860000,0.0,0.0,0.0024892336315149,11.111874914169311,10.98338996887207,0.0138258146684402,1812206583808
2012-07-19 04:00:00,11.036499977111816,11.375,11.034500122070312,11.308500289916992,11.308500289916992,108988000,0.0,0.0,0.040005557070438,11.119749927520752,10.985659980773926,0.0166023231986873,1812206583808
